Provider Id,Provider State,DRG Charges 039,DRG Charges 057,DRG Charges 064,DRG Charges 065,DRG Charges 066,DRG Charges 069,DRG Charges 092,DRG Charges 100,DRG Charges 101,DRG Charges 166,DRG Charges 175,DRG Charges 176,DRG Charges 177,DRG Charges 178,DRG Charges 180,DRG Charges 189,DRG Charges 190,DRG Charges 191,DRG Charges 192,DRG Charges 193,DRG Charges 194,DRG Charges 195,DRG Charges 202,DRG Charges 207,DRG Charges 208,DRG Charges 242,DRG Charges 243,DRG Charges 246,DRG Charges 247,DRG Charges 252,DRG Charges 253,DRG Charges 269,DRG Charges 270,DRG Charges 280,DRG Charges 281,DRG Charges 282,DRG Charges 286,DRG Charges 287,DRG Charges 291,DRG Charges 292,DRG Charges 293,DRG Charges 299,DRG Charges 300,DRG Charges 305,DRG Charges 308,DRG Charges 309,DRG Charges 310,DRG Charges 312,DRG Charges 313,DRG Charges 314,DRG Charges 315,DRG Charges 329,DRG Charges 330,DRG Charges 331,DRG Charges 371,DRG Charges 372,DRG Charges 377,DRG Charges 378,DRG Charges 389,DRG Charges 390,DRG Charges 391,DRG Charges 392,DRG Charges 393,DRG Charges 394,DRG Charges 418,DRG Charges 439,DRG Charges 460,DRG Charges 469,DRG Charges 470,DRG Charges 473,DRG Charges 480,DRG Charges 481,DRG Charges 482,DRG Charges 483,DRG Charges 536,DRG Charges 552,DRG Charges 563,DRG Charges 602,DRG Charges 603,DRG Charges 637,DRG Charges 638,DRG Charges 640,DRG Charges 641,DRG Charges 682,DRG Charges 683,DRG Charges 689,DRG Charges 690,DRG Charges 698,DRG Charges 699,DRG Charges 811,DRG Charges 812,DRG Charges 853,DRG Charges 870,DRG Charges 871,DRG Charges 872,DRG Charges 897,DRG Charges 917,DRG Charges 918,DRG Charges 948,DRG Charges 981
50093,CA,42586.53,45550.69,52725.37,33913.04,34516.63,29272.44,24565.17,47150.75,26257.74,168636.82,63268.8,27683.08,60512.03,37718.3,92297.0,42235.54,35165.7,26517.44,22281.33,42885.87,27677.93,24115.8,25961.51,241108.79,88105.02,91492.17,77344.19,128219.71,87136.07,88268.46,73894.96,,139199.31,55232.53,30665.65,38342.87,77271.29,41483.62,40586.15,28550.58,22381.15,50007.91,27710.24,27423.35,32508.88,25997.8,19619.48,27120.86,24358.2,61272.94,,213555.76,80698.94,55424.25,43015.43,34809.0,49144.13,32049.35,34356.74,21338.89,37786.56,29755.8,43627.62,33818.37,58737.43,30616.03,131372.72,90714.52,70623.49,66956.94,92900.16,69952.42,62640.65,85346.64,21167.11,26460.66,26086.5,43482.25,22424.92,34397.18,25225.02,31278.96,28664.28,45493.7,29957.13,31845.91,27025.16,38956.6,24436.72,,23637.2,165278.17,268837.9,54790.77,31499.6,26894.29,45914.96,,23377.61,106058.2
50096,CA,,,,,,,,,,,,,,,,,10885.71,11098.24,9128.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12414.38,,,,,,,,,,,,,,,,,12832.54,,,,,,13353.12,9128.21,10262.41,,,,,,,,,,,,9679.67,
50099,CA,,32858.64,77514.28,53121.88,44058.86,45568.07,,,49961.25,,74980.31,,73544.93,38488.92,76509.88,59225.96,52353.35,31287.09,,57468.38,37342.87,32074.63,,,99847.2,204400.45,107194.08,161575.45,109053.81,91519.83,,,,77222.69,52684.24,59665.36,117393.87,73865.39,56340.66,36921.43,,,,,40895.38,35840.0,33058.8,38589.5,37341.1,70073.9,,278376.79,111684.31,,,45228.61,62944.55,41195.88,35768.09,31652.58,61201.25,40726.3,57237.05,32334.47,81245.56,49264.0,,168488.62,74000.08,,158407.91,90714.71,68187.85,,27291.43,33676.22,,,36476.11,49036.71,35406.32,43872.03,29922.0,49313.15,37784.89,44125.62,35489.33,62417.92,,,30080.76,217372.24,223309.32,88682.39,49471.86,,47359.47,,,132903.62
50100,CA,,62383.46,91009.46,69405.76,68859.4,49904.71,59441.92,78996.06,,324054.07,74849.08,50133.69,100500.0,73747.2,,66429.27,73819.44,45782.62,,66363.43,48269.02,28538.2,49930.65,,148593.65,168925.33,100277.41,198120.21,155912.4,177771.47,138264.28,,,90969.45,,,126200.28,68947.47,69033.57,52948.64,31039.0,103103.82,70602.0,,67188.31,52057.1,56355.7,51666.73,41145.87,111955.71,97193.08,370490.96,125471.3,102578.33,69706.42,49377.35,81384.29,61022.12,48403.32,31000.45,66341.0,46206.82,90992.68,79247.3,97226.05,53279.25,176959.45,124302.17,101655.78,134409.07,137374.65,101188.53,85654.07,118479.36,39337.95,63067.6,52520.69,75863.71,34442.6,80785.67,50077.04,62403.45,40918.85,90476.66,54795.98,53700.0,38615.19,93408.02,120830.14,55124.57,37588.19,279421.25,,97632.57,58370.5,58121.59,81867.4,,48455.68,205712.76
50101,CA,,,88610.91,66519.17,,53845.75,,,,,,,,,,66069.84,66748.75,50310.56,38533.94,74989.06,49964.52,,48596.33,,114148.91,,,,,,,,,89052.41,,,,,59908.77,44841.0,39765.15,,,,65783.14,55732.11,48875.91,46237.62,41757.17,,,,142845.1,,,,97208.91,56119.92,,,71775.73,47418.36,,,,48443.64,,,97036.94,,,103831.12,,106013.82,,,,,43995.59,69718.58,45220.41,61570.0,39591.08,75028.71,44626.67,50369.31,46290.63,97337.0,,83453.42,53755.73,190233.3,249007.96,84566.17,62069.7,,,,,
50102,CA,,,,,,,,,,,,,,,,,78964.0,49451.33,,73070.97,48032.83,,,,,,,,,77907.45,,,,,,,,,116106.38,48473.5,,,,,,,,,41848.67,,,,,,,,,,,,,41550.26,,45691.47,,,121700.79,,81821.85,,,,,,,,,,37590.08,,63704.4,61600.17,42090.23,117028.69,64362.79,65605.11,39415.9,,,,,418525.21,274338.09,128357.02,82664.11,,,,,
50103,CA,,,132911.12,81695.08,,56559.1,,,,,,,,,,95084.35,85346.82,,,78779.91,68661.35,,66304.27,,,263903.91,,173486.38,121166.79,137047.21,,,,123823.0,,,,87820.0,95859.89,68240.52,54053.82,,,,,53596.35,45103.0,53334.21,43140.89,66801.86,,,,,,,82860.35,66284.82,,,52811.42,60626.45,,56593.33,,,204841.75,,114016.44,,,,,188134.22,,,,,50921.04,,50206.73,69356.67,44271.64,75641.39,59027.55,66389.88,52246.09,,,,52944.08,286861.93,334906.92,125998.03,76415.36,,,,,241470.58
50104,CA,,,112022.85,60704.72,52387.09,49714.69,,60764.83,44508.22,,,,62900.73,,,,52879.14,37914.3,31387.42,53390.66,50159.43,,,,,,,,138614.54,118402.79,,,335261.31,77062.69,,,,65405.75,66281.15,42521.0,32336.29,,,,56301.17,43657.08,42857.43,38776.13,34807.05,82997.63,,,,,,,78208.5,43101.44,,,50854.08,30628.85,72666.0,36469.88,,,,,,,,,,,,32445.65,,47784.18,34003.26,53340.17,50459.93,44810.79,29033.27,42245.64,43249.41,51793.67,32075.23,,,,41636.36,219694.1,258745.46,93882.04,52009.77,,,,,209376.42
50107,CA,69293.5,,81539.93,54826.56,49786.08,52736.78,43291.33,,50629.57,215833.0,64594.31,,83010.26,,60305.18,56510.28,56266.06,50647.77,,60269.32,42481.64,,,,122587.95,,122930.93,154051.43,130634.0,,,,,100465.14,49151.59,34723.31,,69932.47,59151.2,52648.6,35877.06,,35623.94,,59584.85,44002.75,35038.3,49561.79,,114188.15,51411.25,,109419.64,82055.58,,,82425.03,49240.62,33934.47,31197.0,70784.0,39961.81,,49720.62,97200.37,42283.48,,150191.42,104706.06,,116501.0,101673.39,89589.15,129274.22,29938.96,35089.92,,,47139.37,78986.4,38220.2,57011.47,42372.51,58876.28,49382.78,41158.79,36193.38,59353.89,39588.82,63943.13,42688.8,206983.82,,75768.27,60759.83,,67805.92,37539.67,,
50108,CA,63965.56,58920.92,101089.71,53095.6,38962.75,46448.5,62161.85,80814.47,50646.06,,68709.71,33956.94,61424.79,56258.79,96304.0,68844.63,54671.12,42375.76,39233.43,58359.79,37532.29,27262.85,,,130610.57,154436.83,124926.35,153105.2,116597.34,152025.75,116934.17,170759.81,264349.75,99566.98,56720.92,44183.55,138830.88,72946.6,64768.49,39108.36,36048.5,,56222.13,35657.86,55311.26,38433.78,28864.16,37547.0,40209.8,99104.96,55161.15,236658.29,96063.93,65338.0,,36662.06,54783.92,40377.31,40904.8,,88299.0,41002.54,63616.88,54086.38,85578.48,44277.91,151825.12,135303.62,85271.05,98688.08,143205.82,91316.05,69202.17,81512.6,33082.65,34794.53,,83402.45,37396.51,79911.36,39327.68,69519.75,32528.98,70348.22,39194.11,39829.71,34548.91,83279.6,44398.48,56445.09,41799.33,222488.76,379817.83,85801.39,48905.54,46499.38,73486.0,30550.46,34922.4,187468.67
50110,CA,,,,21429.86,,,,,,,,,,,,23239.17,19886.44,19827.0,,,,,,,42931.93,,,,,,,,,,,,,,22384.3,17836.83,,,,,,12194.06,,,,,,,,,,,,18849.53,,,,17965.95,,,,,,,60916.8,,,,,,,,,,12012.53,,,,11441.0,,,,14369.55,,,,,,,28887.28,16836.37,,,,14382.33,
50112,CA,,27344.95,102602.72,49913.41,,,36322.12,68881.64,,107138.84,62940.17,,81091.58,38194.47,,50562.21,51673.84,41162.73,,50473.59,33172.52,,,180335.0,103017.25,,,109615.0,65514.96,184121.2,,,,54548.52,33293.0,,88492.92,,65292.55,36600.43,,110001.57,45491.73,33984.0,54979.09,42217.91,,36061.0,24402.89,86043.59,,164997.65,111364.24,,,51826.71,68622.22,41291.18,30010.29,35591.45,62955.92,30978.28,60921.88,51317.2,,38124.85,91877.56,90508.31,58546.09,,109238.09,64398.62,,74596.24,24180.28,32547.42,28572.81,37564.95,28309.6,65118.36,40572.81,44008.56,43072.0,87784.53,41742.73,36681.31,27824.19,52544.8,34262.96,94751.58,42311.12,194189.52,158053.2,76875.1,41049.3,41282.08,51274.93,,35237.55,243167.09
50113,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20253.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48170.59,19984.15,,,,,
50115,CA,71112.75,68205.77,98137.39,64453.47,58903.69,64205.64,,96987.06,65065.58,,,,75653.31,,142562.85,77549.7,73401.83,48667.81,,79621.85,57617.31,46938.64,52123.62,,142833.87,174720.88,,154969.62,102788.18,175737.43,,,219970.11,92928.89,58770.2,,102187.33,,70526.83,49385.61,,,,,57591.9,46021.28,,,,138042.95,,,199096.65,,,,65636.47,54617.1,50203.6,,75435.21,47750.16,82337.58,55952.23,,,132011.14,120864.67,68699.36,,103255.87,86197.46,67748.24,107363.73,,64868.27,50971.92,61656.57,47707.02,65563.95,52694.7,55235.11,48255.6,71985.91,51914.33,53867.98,43755.4,79778.89,54647.6,,41126.36,256325.88,311085.27,100467.63,56522.21,62585.67,85449.55,,,192904.07
50116,CA,,,166710.02,108837.48,,81399.0,,82478.42,61254.12,,,,127299.87,,95205.77,96281.62,94130.0,61221.89,,88588.17,51885.71,,69884.87,,,256582.92,137337.5,233881.35,168946.37,172325.69,,,,119710.53,80148.38,,141967.68,103486.72,100605.86,79361.94,,,,,94507.29,57098.03,64249.24,72636.77,60617.71,134006.12,,,,,,,109143.58,73120.22,48821.84,,,53420.59,108246.45,58733.54,,59053.64,,223995.77,130783.22,,180332.47,121896.11,,137368.91,47567.61,81020.13,69674.82,,47813.93,73964.08,44769.87,61729.75,58253.62,107775.98,69719.49,69230.45,61293.45,75594.38,,82454.33,,376017.6,402352.78,124409.39,74483.09,59524.09,,,,
50118,CA,,,,105650.06,,,,,,,,,,,,129001.7,137754.13,103203.19,86229.0,194423.0,82306.26,,80631.18,,,,,,,,,,,96721.23,,,,,122706.83,102367.04,,,,,,58486.21,58231.74,66104.86,53592.59,,,,233281.92,,,,,91275.42,,,,72110.89,,92067.67,,,,,129626.65,,,,,,,,,,78453.96,,71605.92,108286.69,75687.95,,89171.76,91325.42,76505.86,160450.73,81575.46,,82576.87,,,173944.99,97119.97,,,,,
50121,CA,,93178.17,45647.23,31506.38,25879.37,25598.06,,,21437.88,,,,49728.32,,,36726.87,35259.62,32435.98,30743.3,38769.13,27596.85,21312.43,25098.13,,77601.9,,,,,,,,,42256.17,35944.89,28145.07,,48977.82,35403.08,24297.33,18887.71,,29858.73,,39196.96,22786.0,14848.53,21027.11,19050.73,52356.05,,135073.82,67058.75,,43060.73,33278.36,62260.7,27967.42,24783.5,21939.22,,28110.19,41890.08,27893.0,48049.73,,143457.62,,73661.43,,73109.64,63712.28,50891.18,,23964.77,22680.72,,41750.23,22421.85,51715.31,23114.0,36234.54,19866.77,67831.48,25938.77,31611.19,24010.14,61641.67,,,21951.33,105546.24,,44707.65,31123.89,,34803.71,,29019.12,
50122,CA,,,,62191.14,,,,,,,,,,,,117415.27,122557.44,,,88340.67,65571.69,,,,181280.47,,,,146323.79,,,,,147036.92,,,,107174.38,109886.54,53934.62,,86978.83,,,,79542.31,,,,,,,,,,,,79739.71,,65945.73,,65548.81,,,,,,,145773.63,,,129705.36,,161452.19,,,,,68106.81,,62699.64,,,103975.53,80368.91,,52080.62,72322.64,,,,355941.53,458459.38,134447.1,71435.32,,,,,
50124,CA,,,46853.45,42575.35,,30991.33,,,30022.46,,,,56813.44,39254.55,,49096.54,39510.28,27401.64,35242.33,51209.3,30248.74,23692.93,,,,,,,,,,,,51331.36,,,,,48136.67,31248.79,,,,,33776.09,26562.0,,41563.89,20035.64,,,,,,,,,26998.79,26488.69,,,29113.38,,,,,,,61611.6,,,66899.25,,,27961.69,28675.35,,,25920.6,,,35134.73,28570.54,69963.88,25309.29,33260.95,25813.13,,,,,152014.87,169550.38,61070.4,33943.67,,,,,
50125,CA,,85435.56,337885.33,169964.88,101458.86,116844.66,,221244.79,101626.2,383164.62,,,209215.41,165122.0,,191002.71,128323.79,102166.84,83234.17,143474.71,97925.24,77080.26,80654.82,860343.45,282310.46,450110.75,245845.0,375306.39,260579.07,360579.2,,,536252.58,243478.36,121524.9,98378.92,218773.58,163097.58,163010.77,105551.4,92343.71,,153378.69,87297.0,136170.59,101837.54,73864.38,108000.92,76038.68,172336.73,82974.09,682796.88,363929.79,,,,171031.44,91613.02,92418.46,59451.84,113753.97,77193.2,136097.19,90782.31,178647.0,108894.47,,,242599.65,,295147.24,226539.92,227228.31,,100783.71,127181.31,69661.21,138883.75,69037.16,169371.54,71036.24,103317.89,76756.62,141983.61,88648.23,94630.02,65055.91,194844.7,101884.17,84268.17,72157.38,552923.19,824021.19,205579.69,98322.28,,160949.81,,54491.64,500316.18
50126,CA,,,53951.88,33458.31,,,34058.0,,,,,,,,,33208.67,41591.36,,,55965.68,36976.92,,,202910.88,67905.77,,,148781.15,96345.84,88129.65,,,,62485.81,,,,,49368.95,28123.07,,,45236.27,,54402.08,38845.94,19951.07,31032.06,25768.85,68952.48,,,,,,,61326.08,34780.05,37878.45,,,33239.09,,,,,124275.64,,74431.39,,,70670.57,,72660.97,,34525.39,29730.55,68484.83,33406.58,,,37727.28,22132.95,67347.0,37767.37,41361.33,29525.48,,,52233.07,26855.11,191697.45,189293.44,68398.9,37594.34,,76129.73,,,145568.77
50127,CA,,,73944.91,61069.69,,,,,,,,,,,,59467.29,50574.73,,,52419.19,,,,,155029.25,,,,,,,,,86105.5,,,,,60545.86,,,,,,,,,,,,,,,,,,,38288.79,,,,47111.09,,,,,133191.65,,95372.34,94725.73,,,,,,,,,,,,,,,,,34907.18,50255.31,,,,,,72710.8,43788.35,,,,,
50128,CA,62300.58,,82520.11,39820.3,,39748.67,48243.33,,,,,,61320.66,,,55392.86,48362.89,43342.25,,47609.6,35391.88,25863.33,37604.73,,146262.04,,,,95245.0,137722.24,,,,53272.69,40423.17,35913.71,73041.29,35370.27,42549.67,31450.58,25667.13,,,,50504.14,36487.12,26097.93,41680.31,33127.67,,,200526.43,104120.79,,,,,43682.55,31851.74,25850.17,40873.38,32947.08,,,,,179801.92,,86737.3,95710.91,95725.21,78320.16,,107969.8,22382.8,41838.77,,,35437.33,,41930.45,35350.33,31450.62,50441.18,35456.48,44109.3,27214.3,59108.71,,48302.64,,216836.34,297694.09,67097.21,42052.24,,,,,122041.0
50129,CA,,,111167.2,64984.35,58917.89,55564.45,,,,,,,,,,68013.56,66950.34,57532.0,36368.93,72697.52,62141.91,,,266671.35,111874.24,,,179641.48,104872.69,122926.65,,,,103101.25,73569.94,,83759.94,67596.85,71535.0,65359.0,,,,,69049.14,49950.39,44466.07,46134.56,57910.1,99651.31,,,,,,,64945.42,54823.54,,,54834.21,34383.46,,,,,89466.41,,69863.1,,,98270.22,,,,,,,43148.16,,43973.67,49995.15,,62409.23,45394.93,61005.52,49213.5,,,,,272533.22,290092.22,98030.87,58866.8,,69746.84,,,172349.27
50131,CA,,,59320.73,47974.27,,,,,,,,,,48165.27,,52326.29,38620.08,38928.42,,44223.27,39641.24,,,,,,,,,,,,,,,,,,62118.29,,,,,,,,,,,,,,,,,,,38317.29,,,,41994.45,,,,,,,88505.47,,,83638.36,,110194.45,,,,,34755.25,,,,,,45510.73,,34276.14,,,,,,,61560.09,45687.7,,,,,
50132,CA,,,150687.53,74780.07,,63204.63,,,40629.59,,,,112787.69,113902.93,,82515.45,85233.41,63384.64,,85495.69,60009.34,,,,,,,,,146669.0,,,,93279.14,,,,,98855.79,56908.92,,,,,64875.92,50181.6,39527.27,52433.47,46220.96,128192.29,,,,,,,122803.84,90685.76,47920.43,,68481.58,75502.44,98837.8,41260.27,,,,,134713.06,,187375.36,118069.63,,,,46809.75,,69953.64,54929.04,,43080.75,63475.79,53498.08,97266.32,71888.36,81164.76,56852.32,,,126054.43,51448.31,285661.65,302513.96,128515.29,71752.49,,,,,226260.92
50133,CA,47132.5,,70547.96,51304.75,38431.5,37933.4,43705.8,63936.56,47882.5,180265.2,76378.91,45498.82,72429.77,,88257.08,54021.63,56290.01,35218.6,,58226.23,42848.73,33464.61,53390.55,247100.77,117613.24,131662.92,77015.57,169440.05,147593.2,118330.47,109232.29,133224.17,208788.0,76273.15,58255.42,,118960.8,92750.06,55622.64,44659.31,25001.03,76283.67,37309.25,,64172.14,38257.2,31796.79,40134.1,35841.98,88542.93,,189707.08,81888.31,,79714.22,55368.83,64463.1,41217.4,40138.17,25925.79,57272.53,37100.26,,48892.38,62790.17,53081.47,,151082.42,78058.63,,132801.77,74667.05,53373.25,,35920.22,37156.35,,72916.59,40093.68,64406.83,33533.72,66236.33,37057.28,65911.63,43316.79,52048.12,37916.65,144592.15,,61677.4,38368.5,178015.64,256836.78,84947.17,56034.79,,67704.28,,,202058.21
50135,CA,,,96334.0,50597.08,,,,50479.18,31934.1,,,,90629.04,,,,58774.75,47560.52,35217.79,76645.03,47468.82,,,,228596.64,,,,,102963.79,,,,110645.66,,,,,84899.19,45505.8,,60169.05,53481.71,30976.21,59497.83,57268.3,31137.62,40180.77,37420.26,72868.86,,,,,,,72469.56,49889.5,42579.31,,54345.28,38235.12,73865.75,44546.1,,48770.79,,,113740.45,,,,,,,41509.22,47231.5,43139.95,41562.15,52747.48,35184.11,37708.77,24058.33,45507.43,38648.33,42325.22,34549.99,,,79636.05,,269036.7,302697.26,106078.18,44653.02,20229.39,,,,
50136,CA,,,,66086.8,,,,,,,,,,,,94088.1,79133.08,,,60294.78,53398.79,,,,209025.58,,,,,,,,,101440.93,,,,,82790.95,47205.42,,,,,,49649.5,,,,,,,,,,,,54849.33,,,,63978.14,,,,,,,151203.35,,,133163.79,,,,,,,58739.21,,,,45829.33,117909.31,55620.33,58343.44,41354.42,,47720.73,,,,,121075.66,65510.77,,,,,
50137,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24429.32,,,,,,,,,,,,,,,,,,,,,,,,,37557.67,,,,,,
50138,CA,,,42153.91,43164.53,,,,,,,,,,,,,,,,,,,,,,,,,46794.67,,,,,39664.43,,,,,29470.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42433.05,,,,,,,,,,,,,,,,,,,,,,,,,57196.54,21591.62,,,,,
50139,CA,,,,58609.64,,,,,,,,,,,,48463.29,,,,,,,,,,,,,,,,,,27992.73,,,,,55320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35162.63,,,,,,,,,,,,,,,,,,,,,,,,,48740.82,30016.8,,,,,
50140,CA,,,55191.47,29942.69,,,,,,,,,,,,33100.83,,,,23941.0,,,,,79599.77,,,,58982.88,,,,,30073.17,,,,,32354.1,,,,,,48780.27,18843.38,,,,,,,,,,,62563.85,17804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17226.91,,,,,,,191012.86,201431.65,48682.57,23898.33,,,,,
50145,CA,91620.27,57051.31,98889.73,60114.22,52105.92,53099.2,,,50364.69,,110417.53,64525.91,121577.62,82966.4,149674.55,98278.59,83061.41,66043.27,55300.46,77450.22,58427.86,64826.16,57055.58,,157826.67,151786.0,,,121473.27,206545.1,151692.73,,,124166.64,72188.83,62061.75,,72832.0,77988.26,63999.38,43416.71,,73639.27,,90278.21,46725.28,41148.64,44098.14,,92036.45,50514.08,291771.63,185569.56,100719.25,90596.93,80941.33,156945.82,77039.92,45934.24,36648.5,94146.67,52840.79,106892.0,59218.08,107775.0,,146510.76,,97296.26,86246.85,159425.08,93175.31,80238.33,108236.74,,58664.45,,81241.95,52733.51,,,92623.0,53737.0,124522.0,92177.26,68450.8,47269.22,96982.89,,,54356.62,350414.4,,114337.38,68410.13,39558.9,135878.0,,,258209.56
50149,CA,,,86330.38,,,,,,,,,,,,,45337.33,45871.7,35531.73,,47756.46,,,,,,,,,,,,,,,,,70271.5,62257.29,46613.8,41957.08,,,,,,,,36666.33,33497.91,,,,,,,,53905.57,,,,,28858.65,,,,,,,89963.85,,,,,,,,,,28905.93,,35252.92,38938.18,,48153.82,,38318.82,,,,,,214754.41,,72575.34,39392.07,,,,,
50150,CA,,,63100.37,58592.33,,52715.6,,,51241.38,,76611.06,,56757.09,,,59738.45,55955.12,,,51989.04,38069.33,,,,,,,,,,,,,82761.22,51291.64,,,,70624.55,77134.93,,,,,47981.0,44961.64,38353.05,,,83690.73,,,100069.44,,,,91459.87,59019.85,46994.75,,53754.54,47057.1,,,,50144.13,,135947.09,104387.02,,127027.94,106654.55,83315.69,,41506.29,51031.14,,52044.67,46303.72,,49151.26,,46576.71,72499.21,44376.35,53247.0,51046.28,77032.09,,,46521.92,198061.75,,82264.86,53040.87,,56985.6,55589.18,,
50152,CA,,,161283.19,73219.25,,,,,,,,,132765.2,,,100262.12,76613.23,62898.0,49819.12,111256.61,67919.44,,,,242400.19,,,,,,,,,113529.0,,,,,93320.97,74021.55,,,,,,,,,,,,,,,,,80402.58,65455.0,,,,58897.75,,,,,136797.5,,90916.89,,,111909.22,,116311.14,,,,74558.33,58888.56,,,85574.22,68317.07,77002.08,79114.95,,,,,,,314685.67,,124086.38,91618.88,,79837.67,,,
50153,CA,,62822.45,132968.41,81843.8,,,,,,,,,115515.4,,,80274.16,103195.17,60827.47,54135.62,100983.09,70834.75,56817.05,,352963.27,167121.4,288969.0,147453.62,222328.63,151051.77,305856.75,,205304.27,302289.45,120401.08,86389.68,,,108613.93,102712.08,71803.13,52461.58,,,,70147.05,49718.78,51274.47,50711.18,51405.38,,,,189678.15,,88730.86,76979.0,93234.27,65121.94,54330.3,47965.95,,55933.22,,76985.21,,,246280.27,,123319.36,,,127882.32,93994.38,132159.5,45638.43,57503.64,52789.85,106474.93,51852.84,,,66734.17,56580.51,121729.55,72192.32,70971.77,56341.88,115557.82,,70610.75,,316090.05,452369.47,113643.76,70371.09,,,,,
50158,CA,,,,,,27842.0,,,,,,,58602.86,,,,,,,43746.58,,,,,,,,,,,,,,42407.06,,,,,48324.88,,,,,,,,,,,,,,,,,,47554.35,,,,,28630.53,48629.5,,,,,,,,101289.0,,,,,,,,,,,35739.38,,38027.43,,30060.29,,,,,,161156.85,,63794.51,,,,,,
50159,CA,,,,54934.0,,,,,,,,,,,,,61769.24,44720.73,,54235.73,50709.32,,,,,,,,,,,,,77326.31,50700.33,,,,70285.6,50376.52,38924.08,,,,,,37727.5,39177.25,34764.24,,,,,,,,53882.73,,,,,42616.61,,,,,,,80369.41,,,101782.43,,,,62643.1,63652.55,,46554.61,,33901.12,,44281.39,,50322.86,51661.33,50792.21,,,,58690.0,183984.33,,75876.55,60210.3,50977.24,,,43910.72,
50167,CA,,,,,,,,,,,,,,,,52378.8,,,,,,,,,,,,,,,,,,,,,,,77211.51,70631.83,,,,,,,,,34440.27,,,,,,,,,,,,,61578.0,,,,,,,63070.29,,,,,,,,,,36394.06,,,,46317.57,107313.67,67216.05,,,,,,72396.18,331652.15,,90575.61,54434.17,,58386.58,,,
50168,CA,,,87511.39,56008.0,50511.91,48018.15,,,,108878.38,56115.46,,92683.92,53665.79,,60312.15,54401.41,52338.75,,60894.14,37562.27,,,,135586.5,128241.15,85932.3,139122.21,96797.03,144021.44,,,,68227.14,46869.89,,85894.33,53731.47,61545.13,34489.5,,,,,42311.42,35772.96,31352.93,,36132.67,104964.74,,164427.29,88813.76,52150.86,,,80569.67,49964.72,41402.38,26527.32,58105.33,40145.78,67370.52,33037.25,,,133250.08,,64386.77,,,69301.33,,87037.0,,43548.1,,,36064.87,,,74486.16,37369.78,55341.21,44037.32,49163.61,41942.58,93762.84,,,,214925.98,337132.32,89503.54,43737.69,,,,,132811.09
50169,CA,,106129.79,120087.69,74401.51,75968.52,64811.07,,133535.69,61839.0,,,,128880.86,101528.4,,117201.58,91493.55,71116.52,,94502.71,62638.03,61993.83,61382.15,,162323.23,251791.46,,211339.86,175413.72,207083.8,173242.0,,426237.2,107446.9,75306.07,,129761.69,88541.85,84461.85,59731.28,43044.46,,53390.62,,76345.69,50928.81,44562.55,64683.68,50233.0,137643.82,,268147.55,164843.63,,,79359.13,93897.24,68944.98,55724.84,52519.0,109277.55,63203.58,121706.23,62839.35,,,277553.0,,111415.03,,,123751.73,,,,68521.03,56623.0,115131.33,55614.41,80711.58,65849.19,79259.44,55429.32,97280.72,64642.62,76660.79,50641.52,103142.72,69105.21,,70349.56,336087.94,,135859.08,74279.87,,,,,248065.26
50174,CA,,64229.0,113791.42,74414.77,59995.38,69754.36,56420.18,121300.77,48288.54,348091.85,102549.15,,103249.46,,186687.0,85420.14,59394.45,51899.73,,62306.33,49708.05,,49844.57,,160578.74,191192.6,154677.91,189239.96,127975.4,280577.97,221731.35,316177.09,,91654.2,65969.27,,248623.58,82647.76,94008.27,52017.88,,98709.06,52252.82,,94200.73,53217.97,36787.67,59251.8,,237766.2,,309842.25,187282.56,,96932.17,106215.69,109828.03,70645.47,42695.88,47775.57,100408.77,52069.79,96255.73,58538.41,,,334397.21,217496.82,176947.45,219126.25,211563.84,178948.69,119213.67,235367.61,45731.82,75128.52,54433.71,92525.45,49467.59,,51427.08,58400.56,47556.19,87192.02,65903.82,79125.65,49062.19,89712.49,61268.94,,50825.75,383754.41,,118676.95,69932.74,101863.74,103287.87,55523.43,,208898.33
50179,CA,,,194545.0,79323.21,71455.67,74744.27,,,,,,97573.53,132576.6,,,97412.94,102142.96,83490.02,60341.08,110735.14,80898.53,70378.36,84643.47,315709.83,220678.81,,177322.64,250295.64,177055.75,,221059.31,,,127638.57,102401.89,74844.68,126579.5,83652.62,91490.95,78486.76,58614.28,,,,95178.75,66663.25,50961.95,64810.63,53019.11,,,320713.18,169267.95,,,74438.17,130764.07,82254.37,62946.91,48449.54,83251.18,65907.15,,54680.85,,,,,137268.59,,,,,,,54234.0,,,65926.19,,69325.26,117731.71,66910.66,153205.14,91513.84,109637.85,63916.47,,,,59658.24,288334.35,259313.55,149129.64,80072.87,90092.75,132765.94,59721.67,67826.31,
